Concurrent run started: 2026-08-17T01:54:25.428070
GPU: 2 | Models: 47 | Jobs: 658

[ 202/658]  30.7% | OK:202  FAIL:0    SKIP:0   | OK           | 4472s | ETA:11497m | iTransformer|XANG|H10|s2025
[ 203/658]  30.9% | OK:203  FAIL:0    SKIP:0   | OK           | 3868s | ETA:11428m | CARD|XANG|H10|s2025
[ 204/658]  31.0% | OK:204  FAIL:0    SKIP:0   | OK           | 4870s | ETA:11371m | Crossformer|XANG|H10|s2025
[ 205/658]  31.2% | OK:205  FAIL:0    SKIP:0   | OK           | 5150s | ETA:11321m | TimesNet|XANG|H10|s2025
[ 206/658]  31.3% | OK:206  FAIL:0    SKIP:0   | OK           | 4123s | ETA:11242m | TimeMixer|XANG|H10|s2025
[ 207/658]  31.5% | OK:207  FAIL:0    SKIP:0   | OK           | 3346s | ETA:11217m | CoST|XANG|H10|s2025
[ 208/658]  31.6% | OK:208  FAIL:0    SKIP:0   | OK           | 4418s | ETA:11165m | TTM|XANG|H10|s2025
[ 209/658]  31.8% | OK:209  FAIL:0    SKIP:0   | OK           | 4699s | ETA:11097m | FITS|XANG|H10|s2025
[ 210/658]  31.9% | OK:210  FAIL:0    SKIP:0   | OK           | 5991s | ETA:11113m | S_Mamba|XANG|H10|s2025
[ 211/658]  32.1% | OK:211  FAIL:0    SKIP:0   | OK           | 4547s | ETA:11068m | Chronos|XANG|H10|s2025
[ 212/658]  32.2% | OK:212  FAIL:0    SKIP:0   | OK           | 6526s | ETA:11007m | MambaFormer|XANG|H10|s2025
[ 213/658]  32.4% | OK:213  FAIL:0    SKIP:0   | OK           | 8044s | ETA:10933m | TimeMachine|XANG|H10|s2025
[ 214/658]  32.5% | OK:214  FAIL:0    SKIP:0   | OK           | 4567s | ETA:10865m | TimesFM|XANG|H10|s2025
[ 215/658]  32.7% | OK:215  FAIL:0    SKIP:0   | OK           | 4907s | ETA:10812m | Moirai|XANG|H10|s2025
[ 216/658]  32.8% | OK:216  FAIL:0    SKIP:0   | OK           | 7893s | ETA:10754m | BiMamba|XANG|H10|s2025
[ 217/658]  33.0% | OK:217  FAIL:0    SKIP:0   | OK           | 4106s | ETA:10726m | Lag_Llama|XANG|H10|s2025
[ 218/658]  33.1% | OK:218  FAIL:0    SKIP:0   | OK           | 4054s | ETA:10681m | TEMPO|XANG|H10|s2025
[ 219/658]  33.3% | OK:219  FAIL:0    SKIP:0   | OK           | 3975s | ETA:10621m | GPT4TS|XANG|H10|s2025
[ 220/658]  33.4% | OK:220  FAIL:0    SKIP:0   | OK           | 3918s | ETA:10556m | Gated_TabNet|XANG|H10|s2025
[ 221/658]  33.6% | OK:221  FAIL:0    SKIP:0   | OK           | 4373s | ETA:10492m | Time_MoE|XANG|H10|s2025
[ 222/658]  33.7% | OK:222  FAIL:0    SKIP:0   | OK           | 9904s | ETA:10629m | GUMNet|XANG|H10|s2025
[ 223/658]  33.9% | OK:223  FAIL:0    SKIP:0   | OK           | 22313s | ETA:10977m | GUMNet_Mamba|XANG|H10|s2025
[ 224/658]  34.0% | OK:224  FAIL:0    SKIP:0   | OK           | 21476s | ETA:10959m | GUMNet_Patch|XANG|H10|s2025
[ 225/658]  34.2% | OK:225  FAIL:0    SKIP:0   | OK           | 21563s | ETA:10895m | GUMNet_Fourier|XANG|H10|s2025
[ 226/658]  34.3% | OK:226  FAIL:0    SKIP:0   | OK           | 22410s | ETA:10830m | GUMNet_Wavelet|XANG|H10|s2025
[ 227/658]  34.5% | OK:227  FAIL:0    SKIP:0   | OK           | 23851s | ETA:10776m | GUMNet_iTrans|XANG|H10|s2025
[ 228/658]  34.7% | OK:228  FAIL:0    SKIP:0   | OK           | 23986s | ETA:10761m | GUMNet_Diffusion|XANG|H10|s2025
[ 229/658]  34.8% | OK:229  FAIL:0    SKIP:0   | OK           | 3991s | ETA:10813m | GUMNetHet|XANG|H10|s2025
